vertices,init,destroy,tarjan,user,system,elapsed,pCPU
12500,9.332986,0.000179,2.858070,11.44,0.79,12.23,99;
12500,9.282104,0.000217,2.885216,11.51,0.69,12.22,99;
12500,9.172825,0.000157,2.848274,11.23,0.83,12.06,99;
12500,9.560569,0.000169,3.031681,11.90,0.73,12.64,99;
12500,9.626208,0.000233,3.005584,11.79,0.88,12.67,99;
12500,9.240294,0.000153,2.861818,11.41,0.73,12.15,99;
12500,9.343606,0.000157,2.835541,11.44,0.78,12.22,100;
12500,9.333864,0.000155,2.844227,11.42,0.79,12.22,99;
12500,9.257111,0.000187,2.904112,11.45,0.75,12.21,99;
12500,9.152538,0.000179,2.852252,11.28,0.76,12.05,99;
12500,9.236245,0.000155,2.813355,11.31,0.77,12.09,99;
12500,9.258473,0.000155,2.835786,11.24,0.90,12.14,100;
12500,9.233643,0.000167,2.898608,11.35,0.82,12.17,99;
12500,9.269762,0.000158,2.918778,11.45,0.77,12.23,99;
12500,9.253081,0.000241,2.912028,11.45,0.75,12.21,99;
12500,9.272037,0.000142,2.924070,11.37,0.86,12.24,99;
12500,9.452880,0.000160,3.046440,11.78,0.76,12.55,99;
12500,9.371905,0.000156,2.911772,11.54,0.78,12.33,99;
12500,9.264380,0.000215,2.830768,11.38,0.75,12.14,99;
12500,11.098261,0.000170,2.989266,13.34,0.78,14.14,99;
12500,9.359588,0.000157,3.017618,11.60,0.82,12.43,99;
12500,9.382981,0.000228,2.991897,11.62,0.79,12.43,99;
12500,9.242572,0.000154,2.817875,11.26,0.83,12.10,99;
12500,9.432541,0.000179,2.952500,11.67,0.75,12.43,99;
12500,9.186040,0.000275,2.830017,11.31,0.74,12.06,99;
12500,9.617100,0.000183,3.069644,11.87,0.85,12.73,99;
12500,9.375503,0.000184,3.030766,11.60,0.85,12.46,99;
12500,9.519502,0.000229,2.978250,11.72,0.81,12.54,99;
12500,9.669832,0.000168,3.068902,12.01,0.76,12.78,99;
12500,9.350502,0.000156,2.901300,11.48,0.81,12.30,99;
12500,9.163488,0.000215,2.844833,11.31,0.73,12.05,99;
12500,9.167593,0.000182,2.843496,11.20,0.84,12.05,99;
12500,9.282840,0.000194,2.911695,11.41,0.82,12.25,99;
12500,9.307278,0.000156,2.865388,11.48,0.73,12.21,99;
12500,9.317538,0.000157,2.863198,11.37,0.85,12.22,99;
12500,9.160482,0.000168,2.850900,11.26,0.78,12.05,99;
12500,9.278245,0.000153,2.891696,11.45,0.76,12.22,99;
12500,9.191566,0.000248,2.854104,11.28,0.80,12.09,99;
12500,9.287939,0.000180,2.862494,11.44,0.74,12.19,99;
12500,9.378821,0.000155,2.872106,11.48,0.80,12.29,99;
12500,9.659422,0.000169,2.997531,11.93,0.77,12.70,99;
12500,9.603048,0.000212,2.965210,11.80,0.81,12.61,99;
12500,9.316516,0.000169,2.863589,11.41,0.81,12.23,99;
12500,9.319542,0.000158,2.844930,11.45,0.75,12.21,99;
12500,9.302785,0.000182,2.873035,11.36,0.85,12.22,99;
12500,9.278914,0.000206,2.845004,11.38,0.78,12.17,99;
12500,9.507040,0.000196,2.930599,11.63,0.85,12.48,99;
12500,9.348229,0.000234,2.837213,11.48,0.74,12.23,99;
12500,9.173166,0.000184,2.794602,11.17,0.83,12.01,99;
12500,9.353040,0.000174,2.931136,11.48,0.84,12.33,99;
12500,9.337701,0.000156,2.877359,11.50,0.75,12.26,99;
12500,9.319686,0.000162,2.881824,11.48,0.76,12.24,99;
12500,9.577034,0.000174,3.025676,11.78,0.86,12.65,99;
12500,9.286612,0.000244,2.883681,11.43,0.78,12.22,99;
12500,9.262793,0.000160,2.866914,11.30,0.87,12.18,99;
12500,9.228598,0.000149,2.853914,11.26,0.86,12.13,99;
12500,9.286080,0.000214,2.831701,11.45,0.70,12.16,99;
12500,9.222182,0.000152,2.783193,11.25,0.79,12.05,99;
12500,9.299719,0.000230,2.893346,11.44,0.79,12.24,99;
12500,9.358443,0.000155,2.953452,11.59,0.76,12.35,99;
12500,9.232654,0.000186,2.870746,11.33,0.81,12.15,99;
12500,9.178615,0.000226,2.813443,11.20,0.83,12.03,100;
12500,9.393168,0.000165,2.994717,11.63,0.80,12.44,99;
12500,9.278309,0.000177,2.876189,11.39,0.80,12.20,100;
12500,9.677732,0.000187,3.048228,11.98,0.78,12.77,99;
12500,9.183801,0.000195,2.853509,11.22,0.85,12.08,99;
12500,9.180580,0.000155,2.863676,11.32,0.76,12.09,99;
12500,9.412905,0.000178,2.904568,11.58,0.78,12.36,99;
12500,9.386928,0.000154,2.869413,11.51,0.78,12.30,99;
12500,9.196963,0.000192,2.855477,11.29,0.79,12.09,99;
