vertices,init,destroy,tarjan,user,system,elapsed,pCPU
204800,0.042933,0.000692,0.041064,0.07,0.01,0.08,98;
204800,0.042416,0.000682,0.041659,0.07,0.01,0.08,98;
204800,0.042492,0.000696,0.041908,0.08,0.00,0.08,100;
204800,0.043328,0.000745,0.042116,0.07,0.01,0.08,98;
204800,0.042688,0.000715,0.041033,0.06,0.01,0.08,98;
204800,0.042884,0.000706,0.041263,0.07,0.00,0.08,98;
204800,0.043040,0.000710,0.042474,0.07,0.01,0.08,98;
204800,0.042526,0.000684,0.041615,0.07,0.01,0.08,98;
204800,0.042893,0.000700,0.042042,0.07,0.01,0.08,98;
204800,0.042887,0.000701,0.041287,0.07,0.01,0.08,98;
204800,0.043005,0.000683,0.041993,0.05,0.02,0.08,98;
204800,0.042634,0.000688,0.041092,0.07,0.00,0.08,98;
204800,0.042518,0.000650,0.041785,0.07,0.01,0.08,98;
204800,0.043178,0.000766,0.042249,0.07,0.01,0.08,98;
204800,0.042946,0.000719,0.040991,0.06,0.01,0.08,98;
204800,0.044309,0.000776,0.042177,0.07,0.01,0.08,100;
204800,0.042395,0.000704,0.041211,0.06,0.01,0.08,100;
204800,0.042658,0.000728,0.041667,0.06,0.01,0.08,98;
204800,0.043291,0.000683,0.042054,0.06,0.02,0.08,98;
204800,0.043314,0.000685,0.042196,0.07,0.00,0.08,98;
204800,0.042991,0.000714,0.041717,0.06,0.01,0.08,98;
204800,0.042364,0.000707,0.041775,0.07,0.01,0.08,98;
204800,0.043234,0.000725,0.041898,0.06,0.02,0.08,98;
204800,0.042447,0.000707,0.042177,0.07,0.01,0.08,100;
204800,0.043023,0.000726,0.041788,0.07,0.01,0.08,98;
204800,0.043676,0.000714,0.042217,0.07,0.01,0.08,100;
204800,0.042459,0.000700,0.041272,0.07,0.01,0.08,98;
204800,0.042934,0.000716,0.042129,0.05,0.03,0.08,98;
204800,0.043028,0.000813,0.041854,0.07,0.01,0.08,98;
204800,0.042392,0.000703,0.041771,0.06,0.02,0.08,98;
204800,0.042634,0.000746,0.041337,0.07,0.00,0.08,100;
204800,0.042107,0.000750,0.041705,0.07,0.01,0.08,98;
204800,0.042820,0.000709,0.040794,0.08,0.00,0.08,100;
204800,0.042711,0.000693,0.041564,0.07,0.01,0.08,98;
204800,0.042748,0.000720,0.042310,0.06,0.02,0.08,98;
204800,0.042856,0.000682,0.042317,0.08,0.00,0.08,98;
204800,0.043296,0.000723,0.042905,0.06,0.02,0.08,100;
204800,0.042680,0.000751,0.041935,0.06,0.01,0.08,98;
204800,0.043454,0.000754,0.042696,0.06,0.01,0.08,100;
204800,0.043815,0.000717,0.042302,0.07,0.01,0.08,98;
204800,0.043629,0.000714,0.041785,0.06,0.01,0.08,97;
204800,0.042402,0.000679,0.040759,0.07,0.00,0.08,100;
204800,0.042919,0.000676,0.041639,0.06,0.02,0.08,98;
204800,0.042530,0.000700,0.041804,0.06,0.01,0.08,98;
204800,0.042715,0.000693,0.040880,0.08,0.00,0.08,100;
204800,0.043102,0.000721,0.041596,0.07,0.01,0.08,98;
204800,0.043293,0.000757,0.041966,0.07,0.01,0.08,98;
204800,0.042141,0.000788,0.041692,0.06,0.01,0.08,98;
204800,0.043282,0.000761,0.042111,0.06,0.02,0.08,98;
204800,0.043614,0.000689,0.042662,0.06,0.02,0.08,98;
204800,0.042537,0.000658,0.041998,0.06,0.01,0.08,100;
204800,0.043261,0.000730,0.041835,0.07,0.01,0.08,98;
204800,0.043133,0.000736,0.041584,0.07,0.01,0.08,98;
204800,0.043241,0.000713,0.042107,0.06,0.02,0.08,98;
204800,0.042747,0.000726,0.041877,0.07,0.01,0.08,98;
204800,0.042843,0.000712,0.041053,0.07,0.00,0.08,98;
204800,0.043227,0.000775,0.042053,0.07,0.00,0.08,98;
204800,0.043719,0.000741,0.042294,0.08,0.00,0.08,100;
