vertices,init,destroy,tarjan,user,system,elapsed,pCPU
500000,0.374507,0.000334,0.142509,0.48,0.03,0.52,99;
500000,0.376937,0.000342,0.144285,0.50,0.01,0.52,100;
500000,0.373114,0.000329,0.142617,0.47,0.04,0.51,100;
500000,0.375657,0.000343,0.142666,0.48,0.04,0.52,99;
500000,0.373548,0.000336,0.140952,0.48,0.03,0.51,99;
500000,0.376535,0.000362,0.143071,0.49,0.02,0.52,100;
500000,0.379408,0.000346,0.143099,0.48,0.03,0.52,100;
500000,0.377327,0.000374,0.142795,0.48,0.03,0.52,99;
500000,0.375285,0.000374,0.142656,0.49,0.02,0.52,100;
500000,0.374714,0.000341,0.144069,0.47,0.04,0.52,100;
500000,0.378478,0.000345,0.143444,0.49,0.03,0.52,100;
500000,0.376057,0.000338,0.144088,0.49,0.02,0.52,99;
500000,0.379054,0.000341,0.142147,0.49,0.02,0.52,100;
500000,0.375494,0.000333,0.141464,0.49,0.01,0.51,99;
500000,0.380291,0.000380,0.143519,0.51,0.01,0.52,100;
500000,0.377868,0.000336,0.144091,0.48,0.03,0.52,99;
500000,0.377622,0.000337,0.143397,0.49,0.02,0.52,99;
500000,0.374674,0.000335,0.142524,0.45,0.05,0.52,99;
500000,0.381257,0.000347,0.145658,0.48,0.03,0.52,99;
500000,0.372518,0.000338,0.142320,0.48,0.03,0.51,100;
500000,0.374304,0.000339,0.144865,0.50,0.01,0.52,99;
500000,0.374696,0.000334,0.142615,0.48,0.03,0.52,99;
500000,0.378883,0.000349,0.144186,0.49,0.03,0.52,99;
500000,0.378195,0.000341,0.143925,0.50,0.02,0.52,99;
500000,0.378421,0.000456,0.142726,0.48,0.04,0.52,100;
500000,0.373785,0.000375,0.144450,0.51,0.00,0.52,99;
500000,0.375972,0.000334,0.144545,0.49,0.02,0.52,100;
500000,0.379085,0.000407,0.142814,0.50,0.02,0.52,99;
500000,0.372431,0.000348,0.144486,0.47,0.03,0.52,99;
500000,0.373357,0.000333,0.141548,0.48,0.03,0.51,100;
500000,0.378973,0.000335,0.142102,0.47,0.04,0.52,99;
500000,0.377303,0.000356,0.141557,0.49,0.02,0.52,100;
500000,0.378516,0.000365,0.143124,0.49,0.03,0.52,100;
500000,0.376688,0.000328,0.143082,0.48,0.03,0.52,99;
500000,0.380269,0.000329,0.146972,0.50,0.02,0.53,99;
500000,0.375773,0.000336,0.142099,0.48,0.03,0.52,100;
500000,0.376979,0.000325,0.143807,0.49,0.03,0.52,99;
500000,0.377611,0.000325,0.142372,0.50,0.01,0.52,100;
500000,0.377975,0.000333,0.142659,0.48,0.03,0.52,99;
500000,0.375672,0.000326,0.141695,0.49,0.02,0.52,100;
500000,0.378449,0.000324,0.142868,0.49,0.03,0.52,100;
500000,0.374942,0.000325,0.143087,0.48,0.03,0.52,100;
500000,0.382524,0.000355,0.144863,0.48,0.04,0.53,99;
500000,0.376763,0.000330,0.143362,0.49,0.03,0.52,99;
